start_lat,start_lng,end_lat,end_lng,distance,duration,traffic_duration,steps
8.7139,77.7567,18.6725,78.0941,1370758,81712,82769,83
8.7139,77.7567,18.6725,78.0941,1411454,84191,83929,69
8.7139,77.7567,17.2473,80.1514,1193383,70039,69743,52
8.7139,77.7567,17.2473,80.1514,1195191,78095,78455,95
8.7139,77.7567,17.2473,80.1514,1355262,77155,77838,97
8.7139,77.7567,18.4386,79.1288,1356168,76972,77253,94
8.7139,77.7567,18.4386,79.1288,1322126,80722,79776,63
8.7139,77.7567,18.4386,79.1288,1361037,80374,81144,89
8.7139,77.7567,16.7445,77.9844,1078369,61762,61559,73
8.7139,77.7567,16.7445,77.9844,1083238,65164,65654,68
8.7139,77.7567,16.7445,77.9844,1148172,71061,70688,93
8.7139,77.7567,19.6667,78.5333,1496301,85007,85193,84
8.7139,77.7567,19.6667,78.5333,1501170,88409,89303,79
8.7139,77.7567,19.6667,78.5333,1541866,90888,90449,65
8.7139,77.7567,18.7557,79.4748,1414480,80800,80814,94
8.7139,77.7567,18.7557,79.4748,1380439,84550,83299,63
8.7139,77.7567,16.5062,80.648,1065978,61912,61366,45
8.7139,77.7567,16.5062,80.648,1143715,70398,70948,82
8.7139,77.7567,16.5062,80.648,1326024,79313,79659,88
8.7139,77.7567,17.6868,83.2185,1410099,83942,83751,51
8.7139,77.7567,16.3067,80.4365,1029452,60029,59490,42
8.7139,77.7567,16.3067,80.4365,1090211,62429,62101,64
8.7139,77.7567,13.6288,79.4192,715025,41295,41653,55
8.7139,77.7567,13.6288,79.4192,694150,41761,42115,44
8.7139,77.7567,13.6288,79.4192,686436,42602,42892,50
8.7139,77.7567,17.0005,81.804,1224395,71905,71975,52
8.7139,77.7567,17.0005,81.804,1285154,74305,74590,74
8.7139,77.7567,17.0005,81.804,1302132,80391,81283,89
8.7139,77.7567,16.9891,82.2475,1281124,76545,76852,58
8.7139,77.7567,16.9891,82.2475,1341883,78945,79368,80
8.7139,77.7567,16.9891,82.2475,1358861,85031,86188,95
8.7139,77.7567,14.4426,79.9865,787628,46620,46748,38
8.7139,77.7567,14.4426,79.9865,802039,49013,48878,51
8.7139,77.7567,14.4426,79.9865,848387,49020,48989,60
8.7139,77.7567,14.4775,78.8231,762165,47203,47680,64
8.7139,77.7567,14.4775,78.8231,811283,52438,51980,48
8.7139,77.7567,14.4775,78.8231,893243,56364,56362,84
8.7139,77.7567,14.6819,77.6006,814099,47227,47266,73
8.7139,77.7567,14.6819,77.6006,812132,50913,51590,65
8.7139,77.7567,14.6819,77.6006,827525,51474,51456,84
8.7139,77.7567,15.5057,80.0499,914312,53818,53475,38
8.7139,77.7567,15.5057,80.0499,975071,56218,55888,60
8.7139,77.7567,18.2969,83.8966,1514537,89280,90061,51
8.7139,77.7567,18.2969,83.8966,1575296,91680,92637,73
8.7139,77.7567,18.2969,83.8966,1592274,97766,99572,88
8.7139,77.7567,13.2172,79.1003,643639,37551,38044,50
8.7139,77.7567,13.2172,79.1003,622765,38018,38520,39
8.7139,77.7567,13.2172,79.1003,603917,38116,38985,36
11.6643,78.146,10.7905,78.7047,146547,10539,9973,31
11.6643,78.146,10.7905,78.7047,186395,12123,11333,37
11.6643,78.146,10.7905,78.7047,150225,12409,11834,28
11.6643,78.146,8.5241,76.9366,540250,33095,32117,52
11.6643,78.146,8.5241,76.9366,563084,37367,37059,65
11.6643,78.146,9.9312,76.2673,351709,24458,22592,56
11.6643,78.146,11.2588,75.7804,340631,26112,23882,44
11.6643,78.146,11.2588,75.7804,376183,29441,27399,58
11.6643,78.146,11.9139,79.8145,216401,13437,12960,32
11.6643,78.146,11.9139,79.8145,218461,13538,12996,30
11.6643,78.146,17.385,78.4867,787761,47023,47374,57
11.6643,78.146,17.385,78.4867,792630,50425,50771,52
11.6643,78.146,17.385,78.4867,857564,56322,54936,77
11.6643,78.146,17.9784,79.5941,942815,54997,54939,73
11.6643,78.146,17.9784,79.5941,939617,57996,57680,53
11.6643,78.146,17.9784,79.5941,947684,58399,58312,68
11.6643,78.146,18.6725,78.0941,984953,57765,57680,64
11.6643,78.146,18.6725,78.0941,1139377,72076,70742,88
11.6643,78.146,17.2473,80.1514,873206,51894,51583,50
11.6643,78.146,17.2473,80.1514,814255,57550,56435,71
11.6643,78.146,17.2473,80.1514,974326,56610,56231,73
11.6643,78.146,18.4386,79.1288,975232,56427,56365,70
11.6643,78.146,18.4386,79.1288,1001949,62577,62505,61
11.6643,78.146,18.4386,79.1288,936427,66127,65810,74
11.6643,78.146,16.7445,77.9844,661853,41865,39659,58
11.6643,78.146,16.7445,77.9844,697433,41217,41110,49
11.6643,78.146,16.7445,77.9844,702302,44619,44491,44
11.6643,78.146,19.6667,78.5333,1115365,64462,64491,60
11.6643,78.146,19.6667,78.5333,1262563,79717,77762,98
11.6643,78.146,18.7557,79.4748,1033544,60255,60262,70
11.6643,78.146,18.7557,79.4748,1060262,66405,66431,61
11.6643,78.146,16.5062,80.648,745801,43767,43671,43
11.6643,78.146,16.5062,80.648,762779,49853,49039,58
11.6643,78.146,16.5062,80.648,763363,52620,51584,56
11.6643,78.146,17.6868,83.2185,1089922,65797,66615,49
11.6643,78.146,17.6868,83.2185,1106900,71883,71479,64
11.6643,78.146,17.6868,83.2185,1397676,83127,82760,88
11.6643,78.146,16.3067,80.4365,709275,41884,42024,40
11.6643,78.146,16.3067,80.4365,751749,45694,44251,45
11.6643,78.146,16.3067,80.4365,743070,47028,45380,52
11.6643,78.146,13.6288,79.4192,329121,21202,21160,33
11.6643,78.146,13.6288,79.4192,334089,20750,21278,31
11.6643,78.146,13.6288,79.4192,367884,25894,24850,43
11.6643,78.146,17.0005,81.804,904218,53760,53830,50
11.6643,78.146,17.0005,81.804,921196,59846,59053,65
11.6643,78.146,17.0005,81.804,1047536,68604,68098,87
11.6643,78.146,16.9891,82.2475,960947,58400,58637,56
11.6643,78.146,16.9891,82.2475,977925,64486,64081,71
11.6643,78.146,16.9891,82.2475,1160234,73401,73373,77
11.6643,78.146,14.4426,79.9865,462483,28927,28765,38
11.6643,78.146,14.4426,79.9865,467451,28475,28885,36
11.6643,78.146,14.4426,79.9865,509925,32285,31203,41
11.6643,78.146,14.4775,78.8231,381229,26658,26318,40
11.6643,78.146,14.4775,78.8231,429865,27916,28555,37
11.6643,78.146,14.4775,78.8231,413473,29400,29122,56
11.6643,78.146,14.6819,77.6006,397583,27330,25251,58
11.6643,78.146,14.6819,77.6006,397705,27191,26039,50
11.6643,78.146,14.6819,77.6006,433163,26682,26911,49
11.6643,78.146,15.5057,80.0499,594135,35673,35889,36
11.6643,78.146,15.5057,80.0499,636609,39483,38205,41
11.6643,78.146,15.5057,80.0499,627930,40817,39368,48
11.6643,78.146,18.2969,83.8966,1194360,71135,71353,49
11.6643,78.146,18.2969,83.8966,1211338,77221,76805,64
11.6643,78.146,18.2969,83.8966,1393647,86136,86162,70
11.6643,78.146,13.2172,79.1003,262703,17006,17651,26
11.6643,78.146,13.2172,79.1003,262853,17782,17752,31
11.6643,78.146,13.2172,79.1003,296498,22150,21299,38
10.7905,78.7047,8.5241,76.9366,454469,28437,27209,35
10.7905,78.7047,8.5241,76.9366,452893,28658,27391,32
10.7905,78.7047,8.5241,76.9366,472959,29604,28514,38
10.7905,78.7047,9.9312,76.2673,370220,29116,28237,48
10.7905,78.7047,11.2588,75.7804,391057,29490,27911,47
10.7905,78.7047,11.2588,75.7804,385910,29944,28957,37
10.7905,78.7047,11.9139,79.8145,199999,11786,11871,17
10.7905,78.7047,11.9139,79.8145,202060,11860,11913,17
10.7905,78.7047,11.9139,79.8145,202387,13294,12994,18
10.7905,78.7047,17.385,78.4867,907222,56708,56894,50
10.7905,78.7047,17.385,78.4867,946214,59068,57833,50
10.7905,78.7047,17.385,78.4867,964255,64911,64593,77
10.7905,78.7047,17.9784,79.5941,965689,60155,58795,43
10.7905,78.7047,17.9784,79.5941,1015454,62234,60951,40
10.7905,78.7047,17.9784,79.5941,1005573,63021,61822,54
10.7905,78.7047,18.6725,78.0941,1117349,68205,66885,57
10.7905,78.7047,18.6725,78.0941,1104414,67450,67401,57
10.7905,78.7047,18.6725,78.0941,1195159,76893,75898,102
10.7905,78.7047,17.2473,80.1514,899278,54053,52606,40
10.7905,78.7047,17.2473,80.1514,939162,56919,55414,51
10.7905,78.7047,17.2473,80.1514,935581,62273,61299,69
10.7905,78.7047,18.4386,79.1288,1028021,64736,63698,51
10.7905,78.7047,18.4386,79.1288,1094693,66112,65799,63
10.7905,78.7047,18.4386,79.1288,1185438,75555,74287,108
10.7905,78.7047,16.7445,77.9844,837836,51046,49931,67
10.7905,78.7047,16.7445,77.9844,816894,50902,50623,42
10.7905,78.7047,16.7445,77.9844,798047,51001,50771,39
10.7905,78.7047,19.6667,78.5333,1247761,74902,73458,53
10.7905,78.7047,19.6667,78.5333,1234826,74147,73942,53
10.7905,78.7047,19.6667,78.5333,1325571,83590,82461,98
10.7905,78.7047,18.7557,79.4748,1086334,68564,67629,51
10.7905,78.7047,18.7557,79.4748,1153005,69940,69747,63
10.7905,78.7047,18.7557,79.4748,1243750,79383,77949,108
10.7905,78.7047,16.5062,80.648,771873,45926,44710,33
10.7905,78.7047,16.5062,80.648,880767,52952,51399,47
10.7905,78.7047,16.5062,80.648,846782,53485,52344,61
10.7905,78.7047,17.6868,83.2185,1115994,67956,67581,39
10.7905,78.7047,17.6868,83.2185,1190903,75515,74825,67
10.7905,78.7047,16.3067,80.4365,735347,44043,43054,30
10.7905,78.7047,16.3067,80.4365,749758,46436,45585,43
10.7905,78.7047,16.3067,80.4365,775231,46909,45801,41
10.7905,78.7047,13.6288,79.4192,400045,25775,25356,32
10.7905,78.7047,13.6288,79.4192,381198,25874,25538,29
10.7905,78.7047,13.6288,79.4192,392331,26616,26374,38
10.7905,78.7047,17.0005,81.804,930290,55919,54786,40
10.7905,78.7047,17.0005,81.804,1005199,63478,62525,68
10.7905,78.7047,16.9891,82.2475,987019,60559,59636,46
10.7905,78.7047,16.9891,82.2475,1061928,68118,67557,74
10.7905,78.7047,14.4426,79.9865,493523,30634,29938,26
10.7905,78.7047,14.4426,79.9865,507934,33027,32697,39
10.7905,78.7047,14.4426,79.9865,533407,33500,32959,37
10.7905,78.7047,14.4775,78.8231,495821,32941,32739,38
10.7905,78.7047,14.4775,78.8231,476980,33038,32914,37
10.7905,78.7047,14.4775,78.8231,517178,36452,36339,36
10.7905,78.7047,14.6819,77.6006,573566,36511,35985,67
10.7905,78.7047,14.6819,77.6006,563076,39520,39378,37
10.7905,78.7047,15.5057,80.0499,620207,37832,36935,26
10.7905,78.7047,15.5057,80.0499,660091,40698,39832,37
10.7905,78.7047,15.5057,80.0499,734538,45502,44418,54
10.7905,78.7047,18.2969,83.8966,1220432,73294,72356,39
10.7905,78.7047,18.2969,83.8966,1295341,80853,80138,67
10.7905,78.7047,13.2172,79.1003,328660,22032,21812,27
10.7905,78.7047,13.2172,79.1003,309812,22130,21991,24
10.7905,78.7047,13.2172,79.1003,331439,24915,24172,31
8.5241,76.9366,9.9312,76.2673,207150,18691,15427,25
8.5241,76.9366,9.9312,76.2673,208674,19572,15963,26
8.5241,76.9366,9.9312,76.2673,211585,19624,16095,35
8.5241,76.9366,11.2588,75.7804,398933,35581,31914,84
8.5241,76.9366,11.9139,79.8145,645961,40013,37292,45
8.5241,76.9366,11.9139,79.8145,650511,39507,37568,44
8.5241,76.9366,17.385,78.4867,1325104,79303,78135,96
8.5241,76.9366,17.385,78.4867,1282875,80379,79256,92
8.5241,76.9366,17.385,78.4867,1357734,84429,82662,77
8.5241,76.9366,17.9784,79.5941,1480158,87277,85904,112
8.5241,76.9366,17.9784,79.5941,1416201,87876,86267,70
8.5241,76.9366,17.9784,79.5941,1437712,88318,87136,110
8.5241,76.9366,18.6725,78.0941,1522296,90045,88756,103
8.5241,76.9366,18.6725,78.0941,1480253,91106,89982,96
8.5241,76.9366,18.6725,78.0941,1567861,95926,94395,84
8.5241,76.9366,17.2473,80.1514,1341109,82114,80282,66
8.5241,76.9366,17.2473,80.1514,1349790,81774,80710,67
8.5241,76.9366,17.2473,80.1514,1351598,89830,88487,110
8.5241,76.9366,18.4386,79.1288,1512575,88707,87377,109
8.5241,76.9366,18.4386,79.1288,1447826,91514,90074,110
8.5241,76.9366,18.4386,79.1288,1478533,92457,90074,78
8.5241,76.9366,16.7445,77.9844,1234776,73497,72015,88
8.5241,76.9366,16.7445,77.9844,1192527,74558,73354,86
8.5241,76.9366,16.7445,77.9844,1239645,76899,75757,83
8.5241,76.9366,19.6667,78.5333,1652708,96742,95210,99
8.5241,76.9366,19.6667,78.5333,1610443,97784,96575,94
8.5241,76.9366,19.6667,78.5333,1698273,102623,101444,80
8.5241,76.9366,18.7557,79.4748,1570887,92535,91045,109
8.5241,76.9366,18.7557,79.4748,1506138,95342,93794,110
8.5241,76.9366,18.7557,79.4748,1536846,96285,93781,78
8.5241,76.9366,16.5062,80.648,1215727,73963,72009,54
8.5241,76.9366,16.5062,80.648,1222385,73647,72521,60
8.5241,76.9366,16.5062,80.648,1283144,76047,74567,82
8.5241,76.9366,17.6868,83.2185,1559848,95993,94129,60
8.5241,76.9366,17.6868,83.2185,1566506,95677,94535,66
8.5241,76.9366,17.6868,83.2185,1627265,98077,96254,88
8.5241,76.9366,16.3067,80.4365,1179201,72080,70072,51
8.5241,76.9366,16.3067,80.4365,1185859,71764,70578,57
8.5241,76.9366,16.3067,80.4365,1246618,74164,72550,79
8.5241,76.9366,13.6288,79.4192,822364,53923,51364,56
8.5241,76.9366,13.6288,79.4192,871432,53030,51113,70
8.5241,76.9366,13.6288,79.4192,850557,53496,51460,59
8.5241,76.9366,17.0005,81.804,1374144,83956,82269,61
8.5241,76.9366,17.0005,81.804,1380802,83640,82746,67
8.5241,76.9366,16.9891,82.2475,1430867,88594,87109,65
8.5241,76.9366,16.9891,82.2475,1437531,88280,87577,73
8.5241,76.9366,14.4426,79.9865,937378,58670,56220,47
8.5241,76.9366,14.4426,79.9865,944035,58355,56676,53
8.5241,76.9366,14.4426,79.9865,1004794,60755,58711,75
8.5241,76.9366,14.4775,78.8231,911948,59349,57138,73
8.5241,76.9366,14.4775,78.8231,918572,58938,57451,79
8.5241,76.9366,14.4775,78.8231,946333,60662,58601,65
8.5241,76.9366,14.6819,77.6006,970506,58962,57223,88
8.5241,76.9366,14.6819,77.6006,928257,60023,58607,86
8.5241,76.9366,14.6819,77.6006,1058939,65649,63154,78
8.5241,76.9366,15.5057,80.0499,1064061,65868,63459,47
8.5241,76.9366,15.5057,80.0499,1070719,65553,63948,53
8.5241,76.9366,15.5057,80.0499,1131478,67953,66139,75
8.5241,76.9366,18.2969,83.8966,1664286,101331,100432,60
8.5241,76.9366,18.2969,83.8966,1670944,101015,100807,66
8.5241,76.9366,13.2172,79.1003,750978,50179,47883,51
8.5241,76.9366,13.2172,79.1003,800046,49286,47625,65
8.5241,76.9366,13.2172,79.1003,779172,49753,47979,54
9.9312,76.2673,11.2588,75.7804,188479,18705,16120,49
9.9312,76.2673,11.2588,75.7804,204698,18739,16936,49
9.9312,76.2673,11.9139,79.8145,562600,36524,35703,68
9.9312,76.2673,11.9139,79.8145,596697,38741,37913,74
9.9312,76.2673,11.9139,79.8145,631306,40849,40293,80
9.9312,76.2673,17.385,78.4867,1134104,70492,70202,101
9.9312,76.2673,17.385,78.4867,1138973,73894,73711,96
9.9312,76.2673,17.385,78.4867,1117438,77387,77252,103
9.9312,76.2673,17.9784,79.5941,1289163,78473,77461,117
9.9312,76.2673,17.9784,79.5941,1285965,81472,79759,97
9.9312,76.2673,17.9784,79.5941,1220443,85022,84008,110
9.9312,76.2673,18.6725,78.0941,1331296,81234,80606,108
9.9312,76.2673,18.6725,78.0941,1336165,84636,84246,103
9.9312,76.2673,18.6725,78.0941,1314630,88129,87902,110
9.9312,76.2673,17.2473,80.1514,1219549,75363,74004,94
9.9312,76.2673,17.2473,80.1514,1160598,81019,79952,115
9.9312,76.2673,17.2473,80.1514,1320669,80079,79431,117
9.9312,76.2673,18.4386,79.1288,1321575,79896,78883,114
9.9312,76.2673,18.4386,79.1288,1326444,83298,82670,109
9.9312,76.2673,18.4386,79.1288,1304909,86791,86414,116
9.9312,76.2673,16.7445,77.9844,1043776,64686,63332,93
9.9312,76.2673,16.7445,77.9844,1048645,68088,67288,88
9.9312,76.2673,16.7445,77.9844,1027110,71581,71117,95
9.9312,76.2673,19.6667,78.5333,1461708,87931,86957,104
9.9312,76.2673,19.6667,78.5333,1445042,94826,94381,106
9.9312,76.2673,19.6667,78.5333,1522437,100782,99554,124
9.9312,76.2673,18.7557,79.4748,1379892,83731,82390,114
9.9312,76.2673,18.7557,79.4748,1406610,89881,87089,105
9.9312,76.2673,18.7557,79.4748,1357084,93649,93452,122
9.9312,76.2673,16.5062,80.648,1092149,67243,65647,87
9.9312,76.2673,16.5062,80.648,1109127,73329,72680,102
9.9312,76.2673,16.5062,80.648,1291436,82244,81155,108
9.9312,76.2673,17.6868,83.2185,1436265,89266,87839,93
9.9312,76.2673,16.3067,80.4365,1055623,65360,63734,84
9.9312,76.2673,16.3067,80.4365,1097953,68788,68303,81
9.9312,76.2673,16.3067,80.4365,1072601,71446,70621,99
9.9312,76.2673,13.6288,79.4192,680437,44226,43001,75
9.9312,76.2673,13.6288,79.4192,714088,48988,48289,79
9.9312,76.2673,17.0005,81.804,1250561,77229,76197,94
9.9312,76.2673,17.0005,81.804,1267539,83315,82810,109
9.9312,76.2673,17.0005,81.804,1420870,92648,91609,120
9.9312,76.2673,16.9891,82.2475,1307295,81876,80845,100
9.9312,76.2673,16.9891,82.2475,1324273,87962,87633,115
9.9312,76.2673,16.9891,82.2475,1615049,99206,99053,139
9.9312,76.2673,14.4426,79.9865,813794,51944,50423,80
9.9312,76.2673,14.4426,79.9865,856124,55372,54678,77
9.9312,76.2673,14.4426,79.9865,890221,57589,56913,83
9.9312,76.2673,14.4775,78.8231,727572,50127,49172,84
9.9312,76.2673,14.4775,78.8231,776208,51385,50034,81
9.9312,76.2673,14.4775,78.8231,858650,59288,57707,104
9.9312,76.2673,14.6819,77.6006,779511,50158,48780,93
9.9312,76.2673,14.6819,77.6006,717406,52972,52737,83
9.9312,76.2673,14.6819,77.6006,777544,53844,53236,85
9.9312,76.2673,15.5057,80.0499,940483,59149,57400,80
9.9312,76.2673,15.5057,80.0499,982813,62577,61785,77
9.9312,76.2673,15.5057,80.0499,957461,65234,64032,95
9.9312,76.2673,18.2969,83.8966,1540708,94611,94240,93
9.9312,76.2673,18.2969,83.8966,1557686,100697,100841,108
9.9312,76.2673,13.2172,79.1003,609051,40482,39453,70
9.9312,76.2673,13.2172,79.1003,642702,45244,44881,74
9.9312,76.2673,13.2172,79.1003,691266,46777,46067,78
11.2588,75.7804,11.9139,79.8145,552486,38467,35866,62
11.2588,75.7804,11.9139,79.8145,571328,40914,37647,55
11.2588,75.7804,11.9139,79.8145,586529,40555,37987,65
11.2588,75.7804,17.385,78.4867,932372,60513,57121,46
11.2588,75.7804,17.385,78.4867,946633,64472,62456,64
11.2588,75.7804,17.385,78.4867,965042,67268,63900,70
11.2588,75.7804,17.9784,79.5941,1279044,80409,77633,111
11.2588,75.7804,18.6725,78.0941,1129564,71255,67637,53
11.2588,75.7804,18.6725,78.0941,1144046,75232,72771,69
11.2588,75.7804,18.6725,78.0941,1162234,78010,74221,77
11.2588,75.7804,17.2473,80.1514,1118937,70100,66259,62
11.2588,75.7804,17.2473,80.1514,1143428,75163,71026,73
11.2588,75.7804,17.2473,80.1514,1059245,76619,73385,85
11.2588,75.7804,18.4386,79.1288,1119843,69917,66057,59
11.2588,75.7804,18.4386,79.1288,1111520,75666,74585,81
11.2588,75.7804,18.4386,79.1288,1146371,79695,75768,89
11.2588,75.7804,16.7445,77.9844,842044,54707,50865,38
11.2588,75.7804,16.7445,77.9844,856320,58684,55829,59
11.2588,75.7804,16.7445,77.9844,874714,61462,57133,62
11.2588,75.7804,19.6667,78.5333,1259976,77952,74170,49
11.2588,75.7804,19.6667,78.5333,1274236,81910,79277,67
11.2588,75.7804,19.6667,78.5333,1292646,84707,80802,73
11.2588,75.7804,18.7557,79.4748,1178155,73745,70005,59
11.2588,75.7804,18.7557,79.4748,1210825,80500,76427,83
11.2588,75.7804,18.7557,79.4748,1169832,79494,78248,81
11.2588,75.7804,16.5062,80.648,1016023,67036,62757,66
11.2588,75.7804,16.5062,80.648,1007769,68922,65503,72
11.2588,75.7804,16.5062,80.648,1039656,70440,67734,75
11.2588,75.7804,17.6868,83.2185,1360144,89066,85040,72
11.2588,75.7804,17.6868,83.2185,1351890,90952,87659,78
11.2588,75.7804,17.6868,83.2185,1424319,91300,87906,72
11.2588,75.7804,16.3067,80.4365,1045504,67296,63903,78
11.2588,75.7804,13.6288,79.4192,670318,46162,43238,69
11.2588,75.7804,17.0005,81.804,1174440,77029,73367,73
11.2588,75.7804,17.0005,81.804,1166186,78915,76090,79
11.2588,75.7804,17.0005,81.804,1238615,79263,76326,73
11.2588,75.7804,16.9891,82.2475,1231169,81669,78190,79
11.2588,75.7804,16.9891,82.2475,1222915,83555,80750,85
11.2588,75.7804,16.9891,82.2475,1254796,85071,82772,86
11.2588,75.7804,14.4426,79.9865,803680,53887,50647,74
11.2588,75.7804,14.4775,78.8231,626219,45727,42684,54
11.2588,75.7804,14.4775,78.8231,656918,49309,45514,49
11.2588,75.7804,14.4775,78.8231,630398,50020,47811,78
11.2588,75.7804,14.6819,77.6006,577774,40172,36899,38
11.2588,75.7804,14.6819,77.6006,565005,42846,39477,50
11.2588,75.7804,14.6819,77.6006,592050,44149,41986,59
11.2588,75.7804,15.5057,80.0499,972694,64513,62095,71
11.2588,75.7804,18.2969,83.8966,1464582,94404,91464,72
11.2588,75.7804,18.2969,83.8966,1456328,96290,94143,78
11.2588,75.7804,18.2969,83.8966,1528757,96638,94384,72
11.2588,75.7804,13.2172,79.1003,598932,42418,39718,64
11.9139,79.8145,17.385,78.4867,785531,50720,49461,54
11.9139,79.8145,17.385,78.4867,764556,49354,49886,56
11.9139,79.8145,17.385,78.4867,803572,56564,56281,81
11.9139,79.8145,17.9784,79.5941,805006,51807,50087,47
11.9139,79.8145,17.9784,79.5941,854771,53886,51940,44
11.9139,79.8145,17.9784,79.5941,819417,54201,52870,60
11.9139,79.8145,18.6725,78.0941,956666,59857,58410,61
11.9139,79.8145,18.6725,78.0941,961748,60096,60224,63
11.9139,79.8145,18.6725,78.0941,984916,65752,65355,81
11.9139,79.8145,17.2473,80.1514,738595,45705,43872,44
11.9139,79.8145,17.2473,80.1514,786181,56479,55558,75
11.9139,79.8145,17.2473,80.1514,951121,58941,58824,72
11.9139,79.8145,18.4386,79.1288,867338,56388,54966,55
11.9139,79.8145,18.4386,79.1288,952027,58758,58775,69
11.9139,79.8145,18.4386,79.1288,999038,62508,61581,79
11.9139,79.8145,16.7445,77.9844,671744,43706,43647,43
11.9139,79.8145,16.7445,77.9844,776208,47823,45522,56
11.9139,79.8145,16.7445,77.9844,721239,47298,46537,58
11.9139,79.8145,19.6667,78.5333,1087078,66554,65245,57
11.9139,79.8145,19.6667,78.5333,1092160,66793,67084,59
11.9139,79.8145,19.6667,78.5333,1139171,70543,69872,69
11.9139,79.8145,18.7557,79.4748,925651,60216,58870,55
11.9139,79.8145,18.7557,79.4748,1010339,62586,62693,69
11.9139,79.8145,16.5062,80.648,611190,37578,35922,37
11.9139,79.8145,16.5062,80.648,734705,48782,48085,62
11.9139,79.8145,17.6868,83.2185,955311,59608,57767,43
11.9139,79.8145,17.6868,83.2185,1030220,67168,66992,71
11.9139,79.8145,16.3067,80.4365,574664,35695,34065,34
11.9139,79.8145,16.3067,80.4365,589075,38089,36987,47
11.9139,79.8145,13.6288,79.4192,224534,18624,17088,34
11.9139,79.8145,13.6288,79.4192,231648,18269,17303,42
11.9139,79.8145,13.6288,79.4192,257379,18421,18361,38
11.9139,79.8145,17.0005,81.804,769607,47571,45919,44
11.9139,79.8145,17.0005,81.804,844516,55131,54211,72
11.9139,79.8145,16.9891,82.2475,826336,52211,50617,50
11.9139,79.8145,16.9891,82.2475,901245,59771,59063,78
11.9139,79.8145,14.4426,79.9865,332840,22286,20805,30
11.9139,79.8145,14.4426,79.9865,347251,24680,23657,43
11.9139,79.8145,14.4426,79.9865,390741,26146,26051,43
11.9139,79.8145,14.4775,78.8231,350671,25745,25367,39
11.9139,79.8145,14.4775,78.8231,356495,28105,26936,40
11.9139,79.8145,14.6819,77.6006,511938,33288,31596,56
11.9139,79.8145,14.6819,77.6006,447922,32365,32100,44
11.9139,79.8145,14.6819,77.6006,538382,34077,32809,62
11.9139,79.8145,15.5057,80.0499,459524,29484,27874,30
11.9139,79.8145,15.5057,80.0499,473935,31878,30731,43
11.9139,79.8145,15.5057,80.0499,517425,33344,33113,43
11.9139,79.8145,18.2969,83.8966,1059749,64946,62985,43
11.9139,79.8145,18.2969,83.8966,1134658,72506,71747,71
11.9139,79.8145,13.2172,79.1003,183510,14836,14519,28
11.9139,79.8145,13.2172,79.1003,185994,14678,14511,33
11.9139,79.8145,13.2172,79.1003,205258,15869,15289,44
17.385,78.4867,17.9784,79.5941,146684,10706,9724,24
17.385,78.4867,17.9784,79.5941,170321,12682,12087,32
17.385,78.4867,18.6725,78.0941,176230,13371,12015,36
17.385,78.4867,18.6725,78.0941,217900,16062,15934,38
17.385,78.4867,17.2473,80.1514,192472,12589,13156,24
17.385,78.4867,17.2473,80.1514,205682,13960,13307,25
17.385,78.4867,17.2473,80.1514,233700,16284,15338,27
17.385,78.4867,18.4386,79.1288,163904,11877,10735,31
17.385,78.4867,18.4386,79.1288,176578,13641,12582,39
17.385,78.4867,18.4386,79.1288,187629,13838,12743,23
17.385,78.4867,16.7445,77.9844,99979,7906,7001,29
17.385,78.4867,16.7445,77.9844,100575,8019,7062,25
17.385,78.4867,19.6667,78.5333,306420,20049,18786,34
17.385,78.4867,19.6667,78.5333,355259,25956,23711,42
17.385,78.4867,19.6667,78.5333,379453,24582,24287,46
17.385,78.4867,18.7557,79.4748,222216,15705,14614,31
17.385,78.4867,18.7557,79.4748,234890,17469,16505,39
17.385,78.4867,16.5062,80.648,273759,17754,18440,30
17.385,78.4867,16.5062,80.648,286971,19111,18574,28
17.385,78.4867,16.5062,80.648,313825,20864,19935,28
17.385,78.4867,17.6868,83.2185,615822,39106,39933,39
17.385,78.4867,17.6868,83.2185,629034,40463,40070,37
17.385,78.4867,16.3067,80.4365,270325,19778,20038,29
17.385,78.4867,16.3067,80.4365,285608,21243,20162,31
17.385,78.4867,16.3067,80.4365,307470,20345,20894,30
17.385,78.4867,13.6288,79.4192,554069,35793,35468,32
17.385,78.4867,13.6288,79.4192,588830,36551,36973,45
17.385,78.4867,13.6288,79.4192,591244,39956,39433,53
17.385,78.4867,17.0005,81.804,430118,27069,27344,40
17.385,78.4867,17.0005,81.804,443330,28426,27483,38
17.385,78.4867,17.0005,81.804,470184,30179,28946,38
17.385,78.4867,16.9891,82.2475,486847,31709,32054,46
17.385,78.4867,16.9891,82.2475,526913,34819,33752,44
17.385,78.4867,16.9891,82.2475,535308,37257,35941,53
17.385,78.4867,14.4426,79.9865,454448,28196,28656,28
17.385,78.4867,14.4426,79.9865,467658,29567,28863,29
17.385,78.4867,14.4426,79.9865,483947,31394,30597,31
17.385,78.4867,14.4775,78.8231,413307,24254,24097,28
17.385,78.4867,14.4775,78.8231,442329,32566,31802,40
17.385,78.4867,14.6819,77.6006,356609,21297,21062,28
17.385,78.4867,14.6819,77.6006,357057,21413,21123,22
17.385,78.4867,15.5057,80.0499,327498,21252,21672,31
17.385,78.4867,15.5057,80.0499,340708,22623,21874,32
17.385,78.4867,15.5057,80.0499,356997,24450,23637,34
